id,english,japanese,line,source_url,latitude,longitude,address
2c9c3fa1-730c-4e96-9f2f-81bb5086b230,Jimbōchō,神保町駅,Hanzōmon Line,https://en.wikipedia.org/wiki/Tokyo_Metro_Hanz%C5%8Dmon_Line,35.6959319,139.7576272,"Jimbocho Station, 2-chōme Kanda Jinbōchō, Chiyoda City, Tokyo 101-0051, Japan"
996521ce-fe77-4842-8fc9-75a08050155e,Jiyugaoka,自由が丘駅,Tokyu Toyoko Line,https://en.wikipedia.org/wiki/Tokyu_Toyoko_Line,35.6072728,139.6686661,"Japan, 〒152-0035 Tokyo, Meguro City, Jiyūgaoka, 1-chōme−9−８ Jiyūgaoka Station, Jiyūgaoka Station, 南口ビル2階"
03d38b6d-6892-431d-8c0b-9cfaa3adc9b7,Jūjō,十条駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations,35.760257,139.7222387,"Jūjō Station, １-１２-10 上十条 北区 東京都 114-0034, Japan"
e7afe857-58ff-427f-b0df-cd202ca93a4c,Jūnikyō,十二橋駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations,35.6832291,139.7681325,"Japan, 〒100-0005 Tokyo, Chiyoda City, Marunouchi, 1-chōme−9−１ １階"
9e245fd5-cffd-4cf1-9f77-8e30427a6574,Jūō,十王駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations,35.6832291,139.7681325,"Japan, 〒100-0005 Tokyo, Chiyoda City, Marunouchi, 1-chōme−9−１ １階"
02ea56aa-a41b-48ca-99c4-dbe092b13ee5,Kabe,河辺駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations,35.7844627,139.2847176,"Kabe Station, 5-chōme Kabemachi, Ome, Tokyo 198-0036, Japan"
455d43a1-a29e-48bb-9900-d51a6a1eeb41,Kachidoki,勝どき駅,Ōedo Line,https://en.wikipedia.org/wiki/Toei_%C5%8Cedo_Line,35.6589787,139.7771494,"Kachidoki Sta., 2-chōme-10-15 Kachidoki, Chuo City, Tokyo 104-0054, Japan"
4dc71ddf-06c4-400c-a884-832d16ee3532,Kadosawabashi,門沢橋駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations,35.4050358,139.3792777,"Kadosawabashi, Ebina, Kanagawa 243-0426, Japan"
ae4af708-516a-4e26-9a0a-9d3290afbe18,Kagawa,香川駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations,35.3546053,139.4021333,"Kagawa, Chigasaki, Kanagawa 253-0082, Japan"
82f826b4-82fe-409c-a771-87be14eacc85,Kagohara,籠原駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations,35.6832291,139.7681325,"Japan, 〒100-0005 Tokyo, Chiyoda City, Marunouchi, 1-chōme−9−１ １階"
07dbeae3-856a-4460-bf93-e81c6a6553fa,Kagurazaka,神楽坂駅,Tōzai Line,https://en.wikipedia.org/wiki/Tokyo_Metro_T%C5%8Dzai_Line,35.703869,139.7344316,"Kagurazaka Sta., Yaraichō, Shinjuku City, Tokyo 162-0805, Japan"
d9ef7bce-fd2c-47a1-a3e4-4c01dce2165e,Kai-Yamato,甲斐大和駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations,35.6812996,139.7670658,"Tokyo Station, 1-chōme-9 Marunouchi, Chiyoda City, Tokyo 100-0005, Japan"
1857b3ea-03d7-4e6a-aa3f-3f168613d580,Kaihimmakuhari,海浜幕張駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations,35.6832291,139.7681325,"Japan, 〒100-0005 Tokyo, Chiyoda City, Marunouchi, 1-chōme−9−１ １階"
fc142d5f-3f9f-44e1-a53a-de85b2dfc751,Kaijin,海神駅,Keisei Main Line,https://en.wikipedia.org/wiki/Keisei_Main_Line,35.7058516,139.9720732,"Kaijin Station, 5-chōme-1 Kaijin, Funabashi, Chiba 273-0021, Japan"
7e60c1a4-2611-4079-bcd6-158e20d6e4be,Kairakuen,偕楽園駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations,35.6764225,139.650027,"Tokyo, Japan"
c84694a7-d9ac-4a2a-a960-2629c1132f3b,Kaisei,開成駅,Odakyu Odawara Line,https://en.wikipedia.org/wiki/Odakyu_Odawara_Line,35.4743593,139.3997966,"Odakyu Odawara Line, Japan"
1add3310-acda-4b15-a27a-8c8c6d9415f4,Kajigaya,梶が谷駅,Tokyu Den-en-toshi Line,https://en.wikipedia.org/wiki/Tokyu_Den-en-toshi_Line,35.5823383,139.5760783,"Tokyu Den-en-toshi Line, Japan"
89fc0e07-6068-45e0-99e8-88b46491e9b1,Kakio,柿生駅,Odakyu Odawara Line,https://en.wikipedia.org/wiki/Odakyu_Odawara_Line,35.5898073,139.4979307,"Kakio Station, 5-chōme-42-1 Kamiasao, Asao-ku, Kawasaki, Kanagawa 215-0021, Japan"
be9f84e5-ccb1-4600-9e68-6f2e38729101,Kamakura,鎌倉駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations,35.6812996,139.7670658,"Tokyo Station, 1-chōme-9 Marunouchi, Chiyoda City, Tokyo 100-0005, Japan"
f71239e1-771d-4758-bc3b-ef106f06b12f,Kamasusaka,蒲須坂駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations,36.7231324,139.9546343,"Kamasusaka, Sakura, Tochigi 329-1332, Japan"
77e96333-e2f0-4a60-b9b3-791419ed3f15,Kamata,蒲田駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations,35.5625797,139.7157673,"Kamata Station, 68, Ota City, Tokyo, Japan"
a3e70121-f2e5-451a-ac7b-248edd21b56a,Kamatori,鎌取駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations,35.6832291,139.7681325,"Japan, 〒100-0005 Tokyo, Chiyoda City, Marunouchi, 1-chōme−9−１ １階"
9072f87b-cff0-4c5c-a104-dda24044901e,Kameari,亀有駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations,35.7665375,139.8475334,"Kameari Station, 3-chōme-25 Kameari, Katsushika City, Tokyo 125-0061, Japan"
58e3eecb-b0b1-4fa5-833b-8dfc093025bb,Kameido,亀戸駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations,35.6973225,139.8265658,"Kameido Station, 5-chōme-1 Kameido, Koto City, Tokyo 136-0071, Japan"
c87e80d9-cecb-4dab-80e2-933af5fe1a41,Kami-Fukuoka,上福岡駅,Tōbu Tōjō Line,https://en.wikipedia.org/wiki/T%C5%8Dbu_T%C5%8Dj%C5%8D_Line,35.8738668,139.5117306,"Kamifukuoka Station, 1-chōme-1 Kamifukuoka, Fujimino, Saitama 356-0004, Japan"
d8966816-890e-4834-876b-d8d489720c7d,Kami-Igusa,上井草駅,Seibu Shinjuku Line,https://en.wikipedia.org/wiki/Seibu_Shinjuku_Line,35.725258,139.602945,"Kami-Igusa Station, 3-chōme Kamiigusa, Suginami City, Tokyo 167-0023, Japan"
15112b0c-a834-4854-9ed0-fa4f7f475a5c,Kami-Itabashi,上板橋駅,Tōbu Tōjō Line,https://en.wikipedia.org/wiki/T%C5%8Dbu_T%C5%8Dj%C5%8D_Line,35.7635268,139.6764216,"Kami-Itabashi Station, 2-chōme-36 Kamiitabashi, Itabashi City, Tokyo 174-0076, Japan"
8b7cdee9-dc82-41c7-b438-77972a4df412,Kami-kitazawa,上北沢駅,Keio Line,https://en.wikipedia.org/wiki/Keio_Line,35.6688641,139.6233742,"Kami-kitazawa Station, 4-chōme-20 Kamikitazawa, Setagaya City, Tokyo 156-0057, Japan"
4b00db85-00a9-4900-9f24-b901d3339212,Kami-Nakazato,上中里駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations,35.7465785,139.7469573,"Kaminakazato Station, 1-chōme-44 Kaminakazato, Kita City, Tokyo 114-0016, Japan"
5e4f1a3b-d6ba-4fce-8190-5687fe6e56fa,Kami-Shakujii,上石神井駅,Seibu Shinjuku Line,https://en.wikipedia.org/wiki/Seibu_Shinjuku_Line,35.7262543,139.5921496,"Kami-Shakujii Station, Kamishakujii, Nerima City, Tokyo 177-0044, Japan"
0cd360b9-b692-4afb-821e-bea0ab172365,Kamimachi,上町駅,Tokyu Setagaya Line,https://en.wikipedia.org/wiki/Tokyu_Setagaya_Line,35.6433787,139.6467074,"Kamimachi Station, 3-chōme-4-3 Setagaya, Setagaya City, Tokyo 154-0017, Japan"
360f8bc4-d94a-46b1-a045-d1471e0dc737,Kamimizo,上溝駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations,35.5520481,139.3596135,"Kami-Mizu, Chuo Ward, Sagamihara, Kanagawa 252-0243, Japan"
e4e11b9e-9a9d-4a2c-beb8-c96381381a8e,Kamimoku,上牧駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations,36.7346957,139.0059852,"Kamimoku, Minakami, Tone District, Gunma 379-1303, Japan"
9babe595-2983-4086-bdf4-c28cf7ea0eb9,Kaminoge,上野毛駅,Tokyu Oimachi Line,https://en.wikipedia.org/wiki/Tokyu_Oimachi_Line,35.6119618,139.6389246,"Kaminoge Sta., 1-chōme-26-6 Kaminoge, Setagaya City, Tokyo 158-0093, Japan"
79ed80e0-4ea6-456f-a71f-335e59be56d0,Kamiyacho,神谷町駅,Hibiya Line,https://en.wikipedia.org/wiki/Tokyo_Metro_Hibiya_Line,35.6631176,139.7451826,"Kamiyachō Sta., 5-chōme-2 Toranomon, Minato City, Tokyo 105-0001, Japan"
d8f65bd9-f0a1-48ec-a035-31d9d4f77bf2,Kamoi,鴨居駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations,35.6764225,139.650027,"Tokyo, Japan"
abc6be3b-5d9b-4761-bae0-b2b93d9b6eb1,Kamonomiya,鴨宮駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations,35.2790926,139.1765128,"Kamonomiya, Odawara, Kanagawa 250-0874, Japan"
7ad4102b-e666-4de2-8ad3-1801b43ee6a4,Kanamechō,要町駅,Fukutoshin Line,https://en.wikipedia.org/wiki/Tokyo_Metro_Fukutoshin_Line,35.733148,139.698492,"Kanamechō Station, Toshima City, Tokyo, Japan"
351ebf1d-cfb1-4d34-80fd-f33a38960ac3,Kanda,神田駅,Ginza Line,https://en.wikipedia.org/wiki/Tokyo_Metro_Ginza_Line,35.6918216,139.7709318,"Kanda Station, 2-chōme-13 Kajichō, Chiyoda City, Tokyo 101-0044, Japan"
662231b8-6231-4bbf-9dde-aad62b455d79,Kandatsu,神立駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations,35.6832291,139.7681325,"Japan, 〒100-0005 Tokyo, Chiyoda City, Marunouchi, 1-chōme−9−１ １階"
b06773d8-56c7-4f7e-981a-252b5f3df5df,Kanegafuchi,鐘ヶ淵駅,Tobu Skytree Line,https://en.wikipedia.org/wiki/Tobu_Skytree_Line,35.7334267,139.8200022,"Kanegafuchi Station, 5-chōme-50 Sumida, Sumida City, Tokyo 131-0031, Japan"
c485ab00-9755-4f8f-be96-b9d57a53ad23,Kaneko,金子駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations,35.6812996,139.7670658,"Tokyo Station, 1-chōme-9 Marunouchi, Chiyoda City, Tokyo 100-0005, Japan"
2a370b54-8b71-4ffe-92d5-eb91695857cf,Kannai,関内駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations,35.6812996,139.7670658,"Tokyo Station, 1-chōme-9 Marunouchi, Chiyoda City, Tokyo 100-0005, Japan"
6961b9e1-772a-4ba3-a281-6b8c7d4484fb,Kanuma,鹿沼駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations,36.5669696,139.7450679,"Kanuma, Tochigi, Japan"
061b242b-6b57-4a45-a281-12669bea9299,Karasuyama,烏山駅,Odakyu Odawara Line,https://en.wikipedia.org/wiki/Odakyu_Odawara_Line,35.6682326,139.6011482,"Chitose-Karasuyama Station, 6-chōme-1 Minamikarasuyama, Setagaya City, Tokyo 157-0062, Japan"
9f58bff9-758b-4486-b74c-586854d06b42,Kasahata,笠幡駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations,35.6812996,139.7670658,"Tokyo Station, 1-chōme-9 Marunouchi, Chiyoda City, Tokyo 100-0005, Japan"
6c70d1ad-b111-49d6-9569-0d8ff8359e3b,Kasai,葛西駅,Tōzai Line,https://en.wikipedia.org/wiki/Tokyo_Metro_T%C5%8Dzai_Line,35.6635395,139.8726529,"Kasai Station, 5-chōme-43 Nakakasai, Edogawa City, Tokyo 134-0083, Japan"
b34f6768-433b-4f4d-a6f9-2f8d71762d06,Kasai-Rinkai-kōen,葛西臨海公園駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations,35.6444342,139.8615775,"Kasai-Rinkai Park Station, 6-chōme-3 Rinkaichō, Edogawa City, Tokyo 134-0086, Japan"
e077f646-8bad-4a53-a291-c9e2cb03305a,Kasama,笠間駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations,35.6812996,139.7670658,"Tokyo Station, 1-chōme-9 Marunouchi, Chiyoda City, Tokyo 100-0005, Japan"
455a80b1-a971-479d-a81b-f76a78589c45,Kashima Soccer Stadium,鹿島サッカースタジアム駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations,35.6764225,139.650027,"Tokyo, Japan"
2c752e5f-3bc9-415e-9391-19bb004f095e,Kashima-Jingū,鹿島神宮駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations,35.6764225,139.650027,"Tokyo, Japan"
efa4de55-9e58-4a2b-b5d6-8ea022fa18f1,Kashimada,鹿島田駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations,35.5512456,139.6751584,"Kashimada Station, 1-chōme-17 Kashimada, Saiwai Ward, Kawasaki, Kanagawa 212-0058, Japan"
846c42cf-fd45-412d-8dfe-a9d6594c09de,Kashiwa,柏駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations,35.8621498,139.9709172,"Kashiwa Station, １丁目-１-1 柏 柏市 千葉県 277-0005, Japan"
42e2140b-87f3-426e-a6f0-43f89e4244ad,Kashiwa-Tanaka,柏たなか駅,Tsukuba Express,https://en.wikipedia.org/wiki/Tsukuba_Express,35.910947,139.957486,"Kashiwatanaka Station, 5-chōme Koaota, Kashiwa, Chiba 277-0803, Japan"
3512bea4-b9f2-4363-9ea2-76b1e52d91e3,Kashiwanoha-campus,柏の葉キャンパス駅,Tsukuba Express,https://en.wikipedia.org/wiki/Tsukuba_Express,35.8859487,139.9463409,"Tsukuba Express, Japan"
e3695489-d997-4c9e-a416-4e5fcacf3403,Kasuga,春日駅,Mita Line,https://en.wikipedia.org/wiki/Toei_Mita_Line,35.7084518,139.7535896,"Kasuga Station, １-１６-17 春日 文京区 東京都 112-0003, Japan"
f7f9319d-a54f-49c9-86e8-9d6bb7e386a5,Kasugaichō,春日居町駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations,35.6832291,139.7681325,"Japan, 〒100-0005 Tokyo, Chiyoda City, Marunouchi, 1-chōme−9−１ １階"
0f99c2b0-a092-41b5-b557-636b82b8d84f,Kasukabe,春日部駅,Tobu Skytree Line,https://en.wikipedia.org/wiki/Tobu_Skytree_Line,35.6764225,139.650027,"Tokyo, Japan"
d008b52d-62e4-4880-b676-9c5ac5632535,Kasumigaseki,霞ヶ関駅,Marunouchi Line,https://en.wikipedia.org/wiki/Tokyo_Metro_Marunouchi_Line,35.6726028,139.7511763,"Kasumigaseki Station, 3 Kasumigaseki, Chiyoda City, Tokyo 100-0013, Japan"
5ad2d4f2-5e1d-4691-9f1e-cd38fa33d6c9,Katakura,片倉駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations,35.6397424,139.3414569,"Katakura Station, Katakuramachi, Hachioji, Tokyo 192-0914, Japan"
8a74867b-e334-41a2-812c-aad7547678c1,Kataoka,片岡駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations,36.7581863,139.9467119,"Kataoka, Yaita, Tochigi 329-1571, Japan"
d0f42de8-fea5-4023-b9b5-91249affcb27,Katori,香取駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations,35.8977688,140.4993404,"Katori, Chiba, Japan"
0870b4b5-b806-4492-a709-2d552187ef07,Katsunuma-budōkyō,勝沼ぶどう郷駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations,35.6764225,139.650027,"Tokyo, Japan"
dc33a53d-6083-41b4-b3b0-d971998a5eaa,Katsuta,勝田駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations,35.6832291,139.7681325,"Japan, 〒100-0005 Tokyo, Chiyoda City, Marunouchi, 1-chōme−9−１ １階"
5b9f673f-e433-452d-978b-771e938f6822,Katsutadai,勝田台駅,Keisei Main Line,https://en.wikipedia.org/wiki/Keisei_Main_Line,35.708141,140.0992493,"Keisei Main Line, Japan"
c570bfaf-e981-49b7-a697-7d9a77b24bbc,Katsuura,勝浦駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations,35.1522272,140.3208833,"Katsuura, Chiba, Japan"
b8e08278-c0c5-4e0b-a98d-8fa866b1549c,Kawagoe,川越駅,Tōbu Tōjō Line,https://en.wikipedia.org/wiki/T%C5%8Dbu_T%C5%8Dj%C5%8D_Line,35.9071163,139.4824443,"Kawagoe Station, Kawagoe, Saitama, Japan"
a3574b83-7a99-4593-a5fd-76d23e08fe49,Kawagoeshi,川越市駅,Tōbu Tōjō Line,https://en.wikipedia.org/wiki/T%C5%8Dbu_T%C5%8Dj%C5%8D_Line,35.9140851,139.4772306,"Kawagoeshi Station, 1-chōme-4-4 Rokkenmachi, Kawagoe, Saitama 350-0041, Japan"
63923563-25bc-4376-82f2-ad8cb6a76447,Kawaguchi,川口駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations,35.6764225,139.650027,"Tokyo, Japan"
85580b17-9c1a-47b8-b4b0-b92a900ee88a,Kawai,川井駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations,35.8138075,139.1640286,"Kawai Station, Kawai, Okutama, Nishitama District, Tokyo, Tokyo 198-0102, Japan"
6d29611a-7343-49d3-b34d-dbaf055298bd,Kawasaki,川崎駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations,35.6764225,139.650027,"Tokyo, Japan"
4792a528-a770-41cd-bd8b-254b2a342233,Kawasaki-Shimmachi,川崎新町駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations,35.5182669,139.699176,"Kawasaki-Shimmachi Station, 26 Wataridasannōchō, Kawasaki Ward, Kawasaki, Kanagawa 210-0845, Japan"
6112557e-998f-4cb7-8fa6-0682d2b73e44,Kawashima,川島駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations,35.6832291,139.7681325,"Japan, 〒100-0005 Tokyo, Chiyoda City, Marunouchi, 1-chōme−9−１ １階"
16aff7c1-418e-4922-8d7b-aa0a9c60e830,Kayabachō,茅場町駅,Tōzai Line,https://en.wikipedia.org/wiki/Tokyo_Metro_T%C5%8Dzai_Line,35.6799355,139.7801631,"Kayabachō Sta., 1-chōme-11 Nihonbashikayabachō, Chuo City, Tokyo 103-0025, Japan"
ac8d1a75-917b-4b3d-83ed-6e1f2e526ed7,Kayama,栢山駅,Odakyu Odawara Line,https://en.wikipedia.org/wiki/Odakyu_Odawara_Line,35.4743593,139.3997966,"Odakyu Odawara Line, Japan"
576376b8-41f3-4c1e-b1ce-d4ba0fb76f15,Kazusa-Ichinomiya,上総一ノ宮駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations,35.6832291,139.7681325,"Japan, 〒100-0005 Tokyo, Chiyoda City, Marunouchi, 1-chōme−9−１ １階"
eb5a2cc9-148d-4d32-82e6-2700772d9c74,Kazusa-Kameyama,上総亀山駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations,35.6764225,139.650027,"Tokyo, Japan"
b2f20bad-e6ac-46f3-8ab9-548885e243e2,Kazusa-Kiyokawa,上総清川駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations,35.6764225,139.650027,"Tokyo, Japan"
dc2df7dd-bec4-4fe2-b5bc-37979520a976,Kazusa-Matsuoka,上総松丘駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations,35.6832291,139.7681325,"Japan, 〒100-0005 Tokyo, Chiyoda City, Marunouchi, 1-chōme−9−１ １階"
cc082dc8-6928-4d61-85ea-d9915b9971cd,Kazusa-Minato,上総湊駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations,35.6812996,139.7670658,"Tokyo Station, 1-chōme-9 Marunouchi, Chiyoda City, Tokyo 100-0005, Japan"
1f8b2a0a-0578-49b7-9105-b640d7a4b5e6,Kazusa-Okitsu,上総興津駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations,35.1349957,140.2468278,"Okitsu, Katsuura, Chiba 299-5245, Japan"
ecc82dde-6ee1-47b6-bd4d-81435dc9be3c,Keio-hachioji,京王八王子駅,Keio Line,https://en.wikipedia.org/wiki/Keio_Line,35.6579325,139.3430318,"Keiō-hachiōji Station, Myōjinchō, Hachioji, Tokyo 192-0046, Japan"
79f974b3-612b-4cf7-b771-b194075c737b,Keio-horinouchi,京王堀之内駅,Keio Line,https://en.wikipedia.org/wiki/Keio_Line,35.62443,139.400299,"Keio-horinouchi Station, 3-chōme Horinouchi, Hachioji, Tokyo 192-0355, Japan"
f71f77c9-8e07-462d-827e-d2251d6e1293,Keio-inadazutsumi,京王稲田堤駅,Keio Line,https://en.wikipedia.org/wiki/Keio_Line,35.6337511,139.5312067,"Keio-Inadazutsumi Station, 4-chōme-1-1 Suge, Tama Ward, Kawasaki, Kanagawa 214-0001, Japan"
441c7e94-66bb-42bc-82c8-cafcd8d65321,Keio-katakura,京王片倉駅,Keio Line,https://en.wikipedia.org/wiki/Keio_Line,35.6443985,139.3373021,"Keio-katakura Station, 39-4 Katakuramachi, Hachioji, Tokyo 192-0914, Japan"
417f6ca8-22ad-4fc7-899e-5fd07b1246b9,Keio-Nagayama,京王永山駅,Keio Line,https://en.wikipedia.org/wiki/Keio_Line,35.6302365,139.4482672,"Keiō-nagayama Stn., １丁目-18-1 永山 Tama, Tokyo 206-0025, Japan"
becb480d-41f8-4844-8cde-425b0d6f6466,Keio-tama-center,京王多摩センター駅,Keio Line,https://en.wikipedia.org/wiki/Keio_Line,35.6252662,139.4244263,"Keio-Tama-Center Station, 1-chōme Ochiai, Tama, Tokyo 206-0033, Japan"
9cf00932-fb67-420f-a817-0e33cb19e1de,Keio-Tamagawa,京王多摩川駅,Keio Line,https://en.wikipedia.org/wiki/Keio_Line,35.644376,139.536537,"Keio-Tamagawa Station, Chofu, Tokyo, Japan"
635dd433-191e-4034-9295-e9651fa77021,Keio-Yomiuri-Land,京王よみうりランド駅,Keio Line,https://en.wikipedia.org/wiki/Keio_Line,35.6328928,139.5173648,"Keiō-yomiuri-land Station, Yanokuchi, Inagi, Tokyo 206-0812, Japan"
b10e6bd0-d2da-43b9-83bb-c81cf983a8c2,Keisei Funabashi,京成船橋駅,Keisei Main Line,https://en.wikipedia.org/wiki/Keisei_Main_Line,35.7001512,139.9854356,"KEISEI FUNABASHI STA., 1-chōme-4 Honchō, Funabashi, Chiba 273-0005, Japan"
2af35099-e411-4fda-bc21-c782ef7be0ea,Keisei Koiwa,京成小岩駅,Keisei Main Line,https://en.wikipedia.org/wiki/Keisei_Main_Line,35.7420784,139.8839119,"Keisei Koiwa Station, 2-chōme-10 Kitakoiwa, Edogawa City, Tokyo 133-0051, Japan"
8f8f5fe2-0f6a-4935-86e1-66331cc069e2,Keisei Nakayama,京成中山駅,Keisei Main Line,https://en.wikipedia.org/wiki/Keisei_Main_Line,35.7167479,139.944867,"Keisei-Nakayama Station, 1-chōme-9 Motonakayama, Funabashi, Chiba 273-0035, Japan"
ddc81c0a-290d-4e7a-847a-3f552007ce05,Keisei Narita,京成成田駅,Keisei Main Line,https://en.wikipedia.org/wiki/Keisei_Main_Line,35.708141,140.0992493,"Keisei Main Line, Japan"
eca05b2b-cd69-40a0-bf00-ee508376e697,Keisei Nishifuna,京成西船駅,Keisei Main Line,https://en.wikipedia.org/wiki/Keisei_Main_Line,35.7115501,139.9589401,"Keisei-Nishifuna Station, 4-chōme-15 Nishifuna, Funabashi, Chiba 273-0031, Japan"
9d5284ca-8b99-46c5-84a8-fae8ea2aaf10,Keisei Okubo,京成大久保駅,Keisei Main Line,https://en.wikipedia.org/wiki/Keisei_Main_Line,35.708141,140.0992493,"Keisei Main Line, Japan"
68ddc08d-5209-41f7-981f-f7aea68c9188,Keisei Owada,京成大和田駅,Keisei Main Line,https://en.wikipedia.org/wiki/Keisei_Main_Line,35.7122694,140.1086088,"Keisei-Owada Station, Ōwada, Yachiyo, Chiba 276-0045, Japan"
532b6009-1764-439d-90c7-2c4b13a38805,Keisei Sakura,京成佐倉駅,Keisei Main Line,https://en.wikipedia.org/wiki/Keisei_Main_Line,35.725188,140.22972,"Keisei-Sakura Station, Sakaechō, Sakura, Chiba 285-0014, Japan"
fbd66045-29db-479a-a23f-72537b746252,Keisei Sekiya,京成関屋駅,Keisei Main Line,https://en.wikipedia.org/wiki/Keisei_Main_Line,35.7439417,139.8118024,"Keisei Sekiya Station, 2 Senjuakebonochō, Adachi City, Tokyo 120-0023, Japan"
1aa6e535-9cd5-4898-b068-433a5337ea60,Keisei Shisui,京成酒々井駅,Keisei Main Line,https://en.wikipedia.org/wiki/Keisei_Main_Line,35.7367315,140.2700156,"Keisei-Shisui Station, Nakagawa, Shisui, Inba District, Chiba 285-0921, Japan"
144b5f8f-8802-4c5e-bf25-11ccf99cf281,Keisei Takasago,京成高砂駅,Keisei Main Line,https://en.wikipedia.org/wiki/Keisei_Main_Line,35.7509628,139.8675536,"Keisei Takasago Station, 5-chōme-28 Takasago, Katsushika City, Tokyo 125-0054, Japan"
03f86d60-742b-454d-adac-0c5dee8b0c3d,Keisei Tsudanuma,京成津田沼駅,Keisei Main Line,https://en.wikipedia.org/wiki/Keisei_Main_Line,35.708141,140.0992493,"Keisei Main Line, Japan"
a0632932-bd9c-4fa6-a2c5-e29f2d8fbfbc,Keisei Ueno,京成上野駅,Keisei Main Line,https://en.wikipedia.org/wiki/Keisei_Main_Line,35.7111705,139.7738941,"Keisei Ueno Station, 1 Uenokōen, Taito City, Tokyo 110-0007, Japan"
7025de88-8b62-46ec-84bb-8c59e089782b,Keisei Usui,京成臼井駅,Keisei Main Line,https://en.wikipedia.org/wiki/Keisei_Main_Line,35.7299197,140.1807494,"Keisei-Usui Station, Usui, Sakura, Chiba 285-0863, Japan"
30a614e0-e68e-4748-95b4-5a8f43dc549c,Keisei Yawata,京成八幡駅,Keisei Main Line,https://en.wikipedia.org/wiki/Keisei_Main_Line,35.708141,140.0992493,"Keisei Main Line, Japan"
